0.780,0.077417,-1.000000,0.154834,-1.369761,-2.861443
0.785,0.078875,-1.000000,0.157751,-1.326224,-2.886882
0.790,0.079674,-1.000000,0.159348,-1.283597,-2.912016
0.795,0.079896,-1.000000,0.159792,-1.241901,-2.936840
0.800,0.079622,-1.000000,0.159244,-1.201150,-2.961353
0.805,0.078930,-1.000000,0.157860,-1.161356,-2.985556
0.810,0.077892,-1.000000,0.155784,-1.122527,-3.009450
0.815,0.076575,-1.000000,0.153149,-1.084664,-3.033036
0.820,0.075038,-1.000000,0.150076,-1.047769,-3.056318
0.825,0.073336,-1.000000,0.146672,-1.011838,-3.079298
0.830,0.071515,-1.000000,0.143031,-0.976864,-3.101980
0.835,0.069617,-1.000000,0.139234,-0.942838,-3.124368
0.840,0.067675,-1.000000,0.135349,-0.909748,-0.004874
0.845,0.065717,-1.000000,0.131434,-0.877581,-0.026690
0.850,0.063768,-1.000000,0.127536,-0.846321,-0.048227
0.855,0.061845,-1.000000,0.123691,-0.815950,-0.069494
0.860,0.059965,-1.000000,0.119930,-0.786450,-0.090497
0.865,0.058137,-1.000000,0.116274,-0.757802,-0.111242
0.870,0.056371,-1.000000,0.112741,-0.729985,-0.131738
0.875,0.054671,-1.000000,0.109342,-0.702977,-0.151991
0.880,0.053043,-1.000000,0.106085,-0.676757,-0.172008
0.885,0.051487,-1.000000,0.102975,-0.651303,-0.191794
0.890,0.050006,-1.000000,0.100012,-0.626593,-0.211358
0.895,0.048599,-1.000000,0.097198,-0.602604,-0.230703
0.900,0.047265,-1.000000,0.094530,-0.579314,-0.249836
0.905,0.046002,-1.000000,0.092004,-0.556700,-0.268760
0.910,0.044809,-1.000000,0.089617,-0.534740,-0.287479
0.915,0.043682,-1.000000,0.087364,-0.513412,-0.305999
0.920,0.042619,-1.000000,0.085238,-0.492695,-0.324322
0.925,0.041617,-1.000000,0.083234,-0.472565,-0.342452
0.930,0.040673,-1.000000,0.081346,-0.453003,-0.360393
0.935,0.039783,-1.000000,0.079567,-0.433988,-0.378147
0.940,0.038945,-1.000000,0.077890,-0.415498,-0.395719
0.945,0.038155,-1.000000,0.076311,-0.397514,-0.413109
0.950,0.037411,-1.000000,0.074822,-0.380016,-0.430322
0.955,0.036709,-1.000000,0.073417,-0.362985,-0.447360
0.960,0.036046,-1.000000,0.072091,-0.346402,-0.464226
0.965,0.035419,-1.000000,0.070839,-0.330248,-0.480922
0.970,0.034827,-1.000000,0.069654,-0.314506,-0.497451
0.975,0.034266,-1.000000,0.068533,-0.299157,-0.513815
0.980,0.033735,-1.000000,0.067470,-0.284186,-0.530016
0.985,0.033230,-1.000000,0.066461,-0.269574,-0.546057
0.990,0.032751,-1.000000,0.065502,-0.255307,-0.561939
0.995,0.032294,-1.000000,0.064588,-0.241367,-0.577665
1.000,0.031859,-1.000000,0.063717,-0.227740,-0.593238
1.005,0.031443,-1.000000,0.062885,-0.214410,-0.608658
1.010,0.031044,-1.000000,0.062089,-0.201363,-0.623927
1.015,0.030662,-1.000000,0.061325,-0.188583,-0.639048
1.020,0.030296,-1.000000,0.060591,-0.176058,-0.654021
1.025,0.029942,-1.000000,0.059885,-0.163773,-0.668849
1.030,0.029602,-1.000000,0.059203,-0.151715,-0.683533
1.035,0.029272,-1.000000,0.058544,-0.139871,-0.698074
1.040,0.028953,-1.000000,0.057906,-0.128228,-0.712475
1.045,0.028643,-1.000000,0.057287,-0.116773,-0.726736
1.050,0.028342,-1.000000,0.056684,-0.105495,-0.740859
1.055,0.028048,-1.000000,0.056096,-0.094381,-0.754846
1.060,0.311035,0.000000,0.055522,-0.083419,-0.768698
1.065,0.298643,0.000000,0.049672,-0.072599,-0.782415
1.070,0.286927,0.000000,0.044404,-0.062410,-0.794647
1.075,0.275813,0.000000,0.039649,-0.052820,-0.805451
1.080,0.265241,0.000000,0.035352,-0.043795,-0.814883
1.085,0.255161,0.000000,0.031465,-0.035306,-0.822997
1.090,0.245531,0.000000,0.027945,-0.027326,-0.829843
1.095,0.236317,0.000000,0.024759,-0.019829,-0.835467
1.100,0.227489,0.000000,0.021873,-0.012792,-0.839918
1.105,0.219025,0.000000,0.019260,-0.006191,-0.843239
1.110,0.210903,0.000000,0.016896,-0.000006,-0.845472
1.115,0.203107,0.000000,0.014758,0.005784,-0.846658
1.120,0.335814,1.000000,0.012828,0.011199,-0.846835
1.125,0.327312,1.000000,0.009930,0.016257,-0.846042
1.130,0.318552,1.000000,0.007444,0.020726,-0.843643
1.135,0.309559,1.000000,0.005345,0.024624,-0.839680
1.140,0.300363,1.000000,0.003607,0.027972,-0.834193
1.145,0.290991,1.000000,0.002205,0.030789,-0.827228
1.150,0.281472,1.000000,0.001110,0.033095,-0.818827
1.155,0.271833,1.000000,0.000298,0.034909,-0.809034
1.160,0.262096,1.000000,-0.000258,0.036251,-0.797897
1.165,0.252285,1.000000,-0.000584,0.037141,-0.785461
1.170,0.242417,1.000000,-0.000706,0.037598,-0.771773
1.175,0.232509,1.000000,-0.000647,0.037643,-0.756880
1.180,0.222572,1.000000,-0.000432,0.037294,-0.740828
1.185,0.212616,1.000000,-0.000082,0.036571,-0.723664
1.190,0.202646,1.000000,0.000382,0.035492,-0.705438
1.195,0.192665,1.000000,0.000939,0.034075,-0.686195
1.200,0.182675,1.000000,0.001571,0.032339,-0.665985
1.205,0.172672,1.000000,0.002262,0.030300,-0.644855
1.210,0.162653,1.000000,0.002996,0.027976,-0.622851
1.215,0.152612,1.000000,0.003759,0.025383,-0.600023
1.220,0.142543,1.000000,0.004537,0.022537,-0.576418
1.225,0.132437,1.000000,0.005319,0.019454,-0.552083
1.230,0.122286,1.000000,0.006094,0.016148,-0.527067
1.235,0.112083,1.000000,0.006853,0.012633,-0.501418
1.240,0.101820,1.000000,0.007586,0.008924,-0.475184
1.245,0.091490,1.000000,0.008285,0.005034,-0.448415
1.250,0.081086,1.000000,0.008945,0.000976,-0.421159
1.255,0.070605,1.000000,0.009557,-0.003237,-0.393465
1.260,0.060044,1.000000,0.010116,-0.007594,-0.365384
1.265,0.049403,1.000000,0.010617,-0.012081,-0.336966
1.270,0.038683,1.000000,0.011056,-0.016687,-0.308260
1.275,0.027889,1.000000,0.011426,-0.021400,-0.279318
1.280,0.017029,1.000000,0.011725,-0.026209,-0.250191
1.285,0.006112,1.000000,0.011949,-0.031103,-0.220930
1.290,-0.004849,1.000000,0.012094,-0.036070,-0.191588
1.295,-0.015837,1.000000,0.012159,-0.041099,-0.162217
1.300,-0.026832,1.000000,0.012139,-0.046179,-0.132869
1.305,-0.037813,1.000000,0.012035,-0.051299,-0.103596
1.310,-0.048755,1.000000,0.011843,-0.056446,-0.074451
1.315,-0.059630,1.000000,0.011563,-0.061609,-0.045487
1.320,-0.070407,1.000000,0.011195,-0.066778,-0.016756
1.325,-0.081055,1.000000,0.010738,-0.071939,-3.129903
1.330,-0.091539,1.000000,0.010195,-0.077081,-3.101793
1.335,-0.101824,1.000000,0.009567,-0.082192,-3.074071
1.340,-0.111872,1.000000,0.008857,-0.087260,-3.046785
1.345,-0.121649,1.000000,0.008067,-0.092273,-3.019986
1.350,-0.131115,1.000000,0.007203,-0.097218,-2.993721
1.355,-0.140236,1.000000,0.006269,-0.102083,-2.968036
1.360,-0.148975,1.000000,0.005273,-0.106855,-2.942979
1.365,-0.157300,1.000000,0.004220,-0.111522,-2.918590
1.370,-0.165177,1.000000,0.003120,-0.116072,-2.894912
1.375,-0.172578,1.000000,0.001981,-0.120493,-2.871985
1.380,-0.179478,1.000000,0.000812,-0.124773,-2.849847
1.385,-0.185852,1.000000,-0.000376,-0.128901,-2.828531
1.390,-0.191683,1.000000,-0.001574,-0.132865,-2.808072
1.395,-0.196954,1.000000,-0.002769,-0.136656,-2.788500
1.400,-0.201656,1.000000,-0.003951,-0.140262,-2.769841
1.405,-0.205780,1.000000,-0.005109,-0.143675,-2.752122
1.410,-0.209326,1.000000,-0.006232,-0.146886,-2.735364
1.415,-0.212293,1.000000,-0.007310,-0.149886,-2.719587
1.420,-0.214689,1.000000,-0.008333,-0.152668,-2.704808
1.425,-0.216524,1.000000,-0.009291,-0.155227,-2.691041
1.430,-0.217810,1.000000,-0.010177,-0.157555,-2.678296
1.435,-0.218565,1.000000,-0.010982,-0.159649,-2.666583
1.440,-0.218808,1.000000,-0.011701,-0.161504,-2.655907
1.445,-0.218563,1.000000,-0.012328,-0.163118,-2.646273
1.450,-0.217854,1.000000,-0.012859,-0.164489,-2.637682
1.455,-0.216707,1.000000,-0.013291,-0.165615,-2.630130
1.460,-0.215152,1.000000,-0.013624,-0.166496,-2.623617
1.465,-0.213217,1.000000,-0.013856,-0.167133,-2.618136
1.470,-0.210931,1.000000,-0.013988,-0.167528,-2.613680
1.475,-0.208324,1.000000,-0.014022,-0.167682,-2.610239
1.480,-0.205427,1.000000,-0.013961,-0.167599,-2.607802
1.485,-0.202269,1.000000,-0.013809,-0.167283,-2.606357
1.490,-0.198877,1.000000,-0.013570,-0.166737,-2.605891
1.495,-0.195280,1.000000,-0.013248,-0.165967,-2.606388
1.500,-0.191502,1.000000,-0.012851,-0.164978,-2.607832
1.505,-0.187570,1.000000,-0.012382,-0.163777,-2.610205
1.510,-0.183505,1.000000,-0.011850,-0.162369,-2.613491
1.515,-0.179329,1.000000,-0.011261,-0.160761,-2.617669
1.520,-0.175061,1.000000,-0.010620,-0.158960,-2.622720
1.525,-0.170719,1.000000,-0.009936,-0.156974,-2.628627
1.530,-0.166318,1.000000,-0.009213,-0.154811,-2.635366
1.535,-0.161873,1.000000,-0.008459,-0.152476,-2.642918
1.540,-0.157394,1.000000,-0.007680,-0.149979,-2.651263
1.545,-0.152892,1.000000,-0.006882,-0.147326,-2.660378
1.550,-0.148376,1.000000,-0.006069,-0.144526,-2.670243
1.555,-0.143852,1.000000,-0.005249,-0.141585,-2.680836
1.560,-0.139325,1.000000,-0.004424,-0.138513,-2.692136
1.565,-0.134798,1.000000,-0.003601,-0.135315,-2.704121
1.570,-0.130275,1.000000,-0.002783,-0.131999,-2.716770
1.575,-0.125756,1.000000,-0.001975,-0.128573,-2.730061
1.580,-0.121242,1.000000,-0.001178,-0.125043,-2.743972
1.585,-0.116731,1.000000,-0.000398,-0.121416,-2.758484
1.590,-0.112222,1.000000,0.000364,-0.117698,-2.773572
1.595,-0.107712,1.000000,0.001105,-0.113897,-2.789217
1.600,-0.103198,1.000000,0.001822,-0.110017,-2.805397
1.605,-0.098677,1.000000,0.002514,-0.106066,-2.822090
1.610,-0.094144,1.000000,0.003179,-0.102048,-2.839275
1.615,-0.089595,1.000000,0.003816,-0.097969,-2.856930
1.620,-0.085026,1.000000,0.004423,-0.093836,-2.875035
1.625,-0.080433,1.000000,0.004998,-0.089651,-2.893567
1.630,-0.075810,1.000000,0.005542,-0.085422,-2.912504
1.635,-0.071155,1.000000,0.006052,-0.081152,-2.931824
1.640,-0.066462,1.000000,0.006530,-0.076846,-2.951506
1.645,-0.061729,1.000000,0.006973,-0.072508,-2.971528
1.650,-0.056952,1.000000,0.007381,-0.068143,-2.991866
1.655,-0.052128,1.000000,0.007754,-0.063755,-3.012499
1.660,-0.047255,1.000000,0.008092,-0.059349,-3.033403
1.665,-0.042332,1.000000,0.008394,-0.054927,-3.054557
1.670,-0.037358,1.000000,0.008660,-0.050494,-3.075935
1.675,-0.032332,1.000000,0.008890,-0.046054,-3.097516
1.680,-0.027256,1.000000,0.009083,-0.041610,-3.119275
1.685,-0.022130,1.000000,0.009240,-0.037167,-3.141187
1.690,-0.016958,1.000000,0.009361,-0.032727,-0.021638
1.695,-0.011742,1.000000,0.009445,-0.028296,-0.043786
1.700,-0.006487,1.000000,0.009493,-0.023875,-0.066015
1.705,-0.001197,1.000000,0.009504,-0.019471,-0.088300
1.710,0.004120,1.000000,0.009479,-0.015085,-0.110616
1.715,0.009459,1.000000,0.009419,-0.010721,-0.132937
1.720,0.014811,1.000000,0.009323,-0.006385,-0.155239
1.725,0.020169,1.000000,0.009192,-0.002079,-0.177495
1.730,0.025521,1.000000,0.009026,0.002192,-0.199680
1.735,0.030859,1.000000,0.008827,0.006425,-0.221769
1.740,0.036170,1.000000,0.008594,0.010615,-0.243736
1.745,0.041445,1.000000,0.008330,0.014759,-0.265555
1.750,0.046669,1.000000,0.008035,0.018851,-0.287202
1.755,0.051832,1.000000,0.007709,0.022888,-0.308650
1.760,0.056919,1.000000,0.007356,0.026865,-0.329876
1.765,0.061918,1.000000,0.006975,0.030779,-0.350854
1.770,0.066816,1.000000,0.006570,0.034623,-0.371560
1.775,0.071598,1.000000,0.006141,0.038395,-0.391971
1.780,0.076251,1.000000,0.005691,0.042090,-0.412062
1.785,0.080763,1.000000,0.005222,0.045702,-0.431811
1.790,0.085120,1.000000,0.004736,0.049228,-0.451197
1.795,0.089310,1.000000,0.004236,0.052664,-0.470197
1.800,0.093321,1.000000,0.003725,0.056004,-0.488791
1.805,0.097142,1.000000,0.003205,0.059245,-0.506958
1.810,0.100762,1.000000,0.002680,0.062383,-0.524680
1.815,0.104172,1.000000,0.002152,0.065412,-0.541939
1.820,0.107363,1.000000,0.001624,0.068330,-0.558716
1.825,0.110327,1.000000,0.001099,0.071132,-0.574996
1.830,0.113057,1.000000,0.000581,0.073816,-0.590764
1.835,0.115549,1.000000,0.000072,0.076376,-0.606006
1.840,0.117796,1.000000,-0.000425,0.078811,-0.620709
1.845,0.119797,1.000000,-0.000906,0.081117,-0.634860
1.850,0.121549,1.000000,-0.001370,0.083291,-0.648450
1.855,0.123051,1.000000,-0.001813,0.085330,-0.661468
1.860,0.124304,1.000000,-0.002233,0.087234,-0.673906
1.865,0.125309,1.000000,-0.002627,0.088999,-0.685758
1.870,0.126067,1.000000,-0.002994,0.090624,-0.697017
1.875,0.126583,1.000000,-0.003332,0.092108,-0.707678
1.880,0.126862,1.000000,-0.003640,0.093449,-0.717738
1.885,0.126907,1.000000,-0.003915,0.094647,-0.727195
1.890,0.126726,1.000000,-0.004157,0.095702,-0.736047
1.895,0.126326,1.000000,-0.004366,0.096613,-0.744293
1.900,0.125713,1.000000,-0.004541,0.097381,-0.751936
1.905,0.124896,1.000000,-0.004681,0.098007,-0.758976
1.910,0.123883,1.000000,-0.004787,0.098490,-0.765417
1.915,0.122683,1.000000,-0.004859,0.098833,-0.771263
1.920,0.121306,1.000000,-0.004898,0.099037,-0.776519
1.925,0.119760,1.000000,-0.004904,0.099104,-0.781189
1.930,0.118056,1.000000,-0.004880,0.099035,-0.785281
1.935,0.116202,1.000000,-0.004825,0.098834,-0.788803
1.940,0.114209,1.000000,-0.004741,0.098502,-0.791762
1.945,0.112085,1.000000,-0.004630,0.098042,-0.794168
1.950,0.109841,1.000000,-0.004494,0.097457,-0.796028
1.955,0.107485,1.000000,-0.004334,0.096751,-0.797355
1.960,0.105026,1.000000,-0.004153,0.095927,-0.798158
1.965,0.102473,1.000000,-0.003952,0.094988,-0.798449
1.970,0.099834,1.000000,-0.003734,0.093938,-0.798239
1.975,0.097117,1.000000,-0.003500,0.092780,-0.797541
1.980,0.094329,1.000000,-0.003253,0.091520,-0.796368
1.985,0.091479,1.000000,-0.002994,0.090159,-0.794731
1.990,0.088572,1.000000,-0.002726,0.088704,-0.792645
1.995,0.085616,1.000000,-0.002450,0.087157,-0.790124
2.000,0.082616,1.000000,-0.002169,0.085522,-0.787180
2.005,0.079579,1.000000,-0.001884,0.083805,-0.783829
2.010,0.076509,1.000000,-0.001598,0.082009,-0.780084
2.015,0.073412,1.000000,-0.001312,0.080139,-0.775959
2.020,0.070292,1.000000,-0.001027,0.078199,-0.771470
2.025,0.067155,1.000000,-0.000745,0.076192,-0.766632
2.030,0.064004,1.000000,-0.000468,0.074124,-0.761458
2.035,0.060842,1.000000,-0.000197,0.071998,-0.755965
2.040,0.057675,1.000000,0.000067,0.069818,-0.750167
2.045,0.054505,1.000000,0.000322,0.067590,-0.744079
2.050,0.051335,1.000000,0.000569,0.065316,-0.737716
2.055,0.048169,1.000000,0.000805,0.063000,-0.731093
2.060,0.045010,1.000000,0.001030,0.060648,-0.724227
2.065,0.041860,1.000000,0.001243,0.058262,-0.717131
2.070,0.038722,1.000000,0.001444,0.055847,-0.709820
2.075,0.035598,1.000000,0.001631,0.053406,-0.702310
2.080,0.032492,1.000000,0.001806,0.050943,-0.694615
2.085,0.029405,1.000000,0.001966,0.048461,-0.686751
2.090,0.026341,1.000000,0.002112,0.045965,-0.678733
2.095,0.023300,1.000000,0.002244,0.043457,-0.670575
2.100,0.020287,1.000000,0.002362,0.040942,-0.662292
2.105,0.017303,1.000000,0.002465,0.038422,-0.653897
2.110,0.014350,1.000000,0.002553,0.035901,-0.645407
2.115,0.011432,1.000000,0.002627,0.033382,-0.636834
2.120,0.008550,1.000000,0.002687,0.030868,-0.628193
2.125,0.005706,1.000000,0.002733,0.028363,-0.619497
2.130,0.002904,1.000000,0.002765,0.025869,-0.610762
2.135,0.000146,1.000000,0.002783,0.023389,-0.601999
2.140,-0.002566,1.000000,0.002789,0.020926,-0.593224
2.145,-0.005230,1.000000,0.002782,0.018482,-0.584447
2.150,-0.007843,1.000000,0.002762,0.016062,-0.575683
2.155,-0.010402,1.000000,0.002731,0.013666,-0.566944
2.160,-0.012905,1.000000,0.002689,0.011299,-0.558243
2.165,-0.015350,1.000000,0.002636,0.008961,-0.549592
2.170,-0.017735,1.000000,0.002574,0.006657,-0.541003
2.175,-0.020056,1.000000,0.002502,0.004387,-0.532488
2.180,-0.022312,1.000000,0.002421,0.002154,-0.524057
